hotel_id,hotel_name,hotel_start,hotel_adress,hotel_price,hotel_price_sale,hotel_url,hotel_rating_average,hotel_review,hotel_num_of_review,hotel_active,hotel_image
20098765,Khách sạn Radisson Đà Nẵng (Radisson Hotel Danang),5.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",234234,152730,https://www.agoda.com//vi-vn/radisson-hotel-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Trên cả tuyệt vời ,9.3,12,0 ,//pix8.agoda.net/hotelImages/19005900/0/ac43f3a47b60e8f8ddfa211eddba6fff.jpg?ca=28&ce=0&s=450x450
4965532,Khách sạn Balcona Đà Nẵng (Balcona Hotel Da Nang),4.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,7 km",280500,79115,"https://www.agoda.com//vi-vn/balcona-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=2,16,-1&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.7,1550,0 ,//pix8.agoda.net/hotelImages/4965532/-1/d147e4337eef8c92426991cefa5351eb.jpg?ca=7&ce=1&s=450x450
2486094,Khách sạn Dana Marina (Dana Marina Boutique Hotel),4.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",197421,42618,"https://www.agoda.com//vi-vn/dana-marina-boutique-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=9,16,-1&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.2,1480,0 ,//pix8.agoda.net/hotelImages/2486094/-1/b5d9b23f063e07ea6f8f7855e9ce2cd2.jpg?ca=7&ce=1&s=450x450
2640452,Paris Deli Danang Beach Hotel,4.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",1329665,0,https://www.agoda.com//vi-vn/paris-deli-danang-beach-hotel_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.7,2422,0 ,//pix8.agoda.net/hotelImages/2640452/-1/2eaf9a6d68a3ea4a4b6ff1fda4744a52.jpg?ca=23&ce=0&s=450x450
237529,Khu nghỉ dưỡng TIA Wellness - Bao gồm spa (TIA Wellness Resort - Spa Inclusive),5.0,"Hòa Hải, Đà Nẵng - cách trung tâm 4,7 km",1600001,524364,"https://www.agoda.com//vi-vn/fusion-maia-resort-all-spa-inclusive/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16,16,-1,-1&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.8,1315,0 ,//pix8.agoda.net/hotelImages/237529/-1/494388be501eb7f65c75111de089a2bb.jpg?ca=20&ce=1&s=450x450
149036,Khách Sạn Mường Thanh Luxury Sông Hàn (Muong Thanh Luxury Song Han Hotel),5.0,"Hải Châu, Đà Nẵng - cách trung tâm 0,1 km",259000,68913,"https://www.agoda.com//vi-vn/oneopera-danang-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=9,9,16,16,-1,-1&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8,878,0 ,//pix8.agoda.net/hotelImages/149036/-1/eb1f0c5d910a31c8b5c12d3d8875f4ca.jpg?ca=11&ce=1&s=450x450
10953,Furama Resort Danang,5.0,"Hòa Hải, Đà Nẵng - cách trung tâm 3,6 km",5384932 ,538493,"https://www.agoda.com//vi-vn/furama-resort-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.5,2472,0 ,//pix8.agoda.net/hotelImages/109/10953/10953_16030216470040397599.jpg?ca=6&ce=1&s=450x450
3582444,The Herriott Hotel & Suite Danang,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,4 km",222000,34240,"https://www.agoda.com//vi-vn/the-herriott-hotel-suite-danang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=7,1,1,16,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Trên cả tuyệt vời ,9.1,2733,0 ,//pix8.agoda.net/hotelImages/3582444/-1/2d8f768a0eda73078ed4886e281a1d19.jpg?ca=6&ce=1&s=450x450
26046170,Darwin Hotel Apartment,0.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,3 km",37763,30833,https://www.agoda.com//vi-vn/darwin-hotel-apartment/hotel/all/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.8,40,0 ,//q-xx.bstatic.com/xdata/images/hotel/max500/347506868.jpg?k=9096d5f7f3e2870bb4bac7096b91d462af8ed62892b5cbacf6323f8e25c366b7&s=450x450
15854209,Haian Riverfront Hotel Da Nang,4.0,"Hải Châu, Đà Nẵng - Nội thành",852460 ,85246,"https://www.agoda.com//vi-vn/haian-riverfront-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Trên cả tuyệt vời ,9.1,374,0 ,//pix8.agoda.net/hotelImages/15854209/-1/18646d85b8cd16f98d68389ce7790fb6.jpg?ca=14&ce=1&s=450x450
7243073,SALA DANANG BEACH HOTEL,4.5,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,2 km",199489,84236,"https://www.agoda.com//vi-vn/sala-danang-beach-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Trên cả tuyệt vời ,9.1,2725,0 ,//pix8.agoda.net/hotelImages/7243073/-1/2c23bff22987ee68884d4f4996df672a.png?ca=9&ce=1&s=450x450
271561,Vinpearl Luxury Da Nang,5.0,"Hòa Hải, Đà Nẵng - cách trung tâm 7,3 km",1119929,250724,"https://www.agoda.com//vi-vn/vinpearl-luxury-da-nang_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=15,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.7,1131,0 ,//pix8.agoda.net/hotelImages/271561/-1/205df0d91d61d57cb3fa573ca986b3de.png?ca=22&ce=0&s=450x450
11295745,Adaline Hotel and Apartment,3.5,"Hòa Hải, Đà Nẵng - cách trung tâm 4,0 km",174268,43349,https://www.agoda.com//vi-vn/adaline-hotel-and-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Trên cả tuyệt vời ,9,280,0 ,//pix8.agoda.net/hotelImages/11295745/-1/edb00bed47a6438a9262e28e48e6f899.jpg?ca=9&ce=1&s=450x450
287965,InterContinental Danang Sun Peninsula Resort,5.0,"Thọ Quang, Đà Nẵng - cách trung tâm 10,2 km",24496308,0,https://www.agoda.com//vi-vn/intercontinental-danang-sun-peninsula-resort/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Trên cả tuyệt vời ,9,1536,0 ,//pix8.agoda.net/hotelImages/4876733/0/5f1d581b35426c1c41f039fc7d7e333f.jpg?ca=9&ce=1&s=450x450
4435798,Hanami Hotel Danang,3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km",246231,33295,"https://www.agoda.com//vi-vn/hanami-hotel-danang_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=9,16,-1&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.9,967,0 ,//pix8.agoda.net/hotelImages/4435798/-1/ba708142128ca90788ea431338b77094.png?ca=18&ce=1&s=450x450
8840271,Căn Hộ Monalisa (Monalisa Apartment),5.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,5 km",133549,51851,"https://www.agoda.com//vi-vn/monalisa-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=5,16,-1&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Trên cả tuyệt vời ,9.2,308,0 ,//pix8.agoda.net/hotelImages/8840271/-1/b860fa30e9cf3c410d53dc0b12389eb9.jpg?ca=12&ce=1&s=450x450
1899405,Adaline Hotel & Suite,4.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,0 km",189839,42500,"https://www.agoda.com//vi-vn/adaline-hotel-suite/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=9,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.6,2940,0 ,//pix8.agoda.net/hotelImages/189/1899405/1899405_17041214310052340392.jpg?ca=6&ce=1&s=450x450
288263,Hyatt Regency Danang Resort and Spa,5.0,"Hòa Hải, Đà Nẵng - cách trung tâm 6,9 km",5700400 ,570040,https://www.agoda.com//vi-vn/hyatt-regency-danang-resort-and-spa/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.6,2601,0 ,//pix8.agoda.net/hotelImages/288263/0/fb1c9e58073c58d2027f579e834a4a17.jpg?ca=7&ce=1&s=450x450
2190907,Khách sạn Mường Thanh Luxury Đà Nẵng (Muong Thanh Luxury Da Nang hotel),5.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,6 km",298783,116083,https://www.agoda.com//vi-vn/muong-thanh-luxury-da-nang-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.4,1906,0 ,//pix8.agoda.net/hotelImages/2190907/-1/887761580872c2f98dc0bc98ab315271.jpg?ca=19&ce=1&s=450x450
9080175,LIVIE Đà Nẵng Style (LIVIE Da Nang Style),4.5,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",97443,97001,https://www.agoda.com//vi-vn/bella-boutique-villa-apartment/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Trên cả tuyệt vời ,9.3,74,0 ,//pix8.agoda.net/hotelImages/9080175/-1/044183361316f556b4841b136cf72610.jpg?ca=18&ce=1&s=450x450
1985160,Vinpearl Resort & Spa Đà Nẵng (Vinpearl Resort & Spa Da Nang),5.0,"Hòa Hải, Đà Nẵng - cách trung tâm 8,8 km",7999999 ,799999,https://www.agoda.com//vi-vn/vinpearl-resort-spa-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.8,566,0 ,//pix8.agoda.net/hotelImages/1985160/-1/210a8652b664eac002e0cd0e080f01eb.jpg?ca=7&ce=1&s=450x450
6043062,Khách sạn Gió Biển 2 (Gio Bien 2 hotel),3.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,4 km",116855,31746,"https://www.agoda.com//vi-vn/sea-wind-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=2,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.9,327,0 ,//pix8.agoda.net/hotelImages/6043062/-1/0972dafda791d5601226a5e3456931e4.jpg?ca=9&ce=1&s=450x450
1062253,Mercure Danang French Village Bana Hills,4.0,"Hòa Ninh, Đà Nẵng - cách trung tâm 24,8 km",245788,142219,https://www.agoda.com//vi-vn/mercure-danang-french-village-bana-hills_2/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.4,6258,0 ,//pix8.agoda.net/hotelImages/5160814/0/39a8d99994b6021c5c5ac63e7c470bea.jpg?ca=23&ce=0&s=450x450
281223,Đà Nẵng - Khu nghỉ dưỡng và Spa Mikazuki Nhật Bản (Da Nang - Mikazuki Japanese Resorts and Spa),3.5,"Xuân Hà, Đà Nẵng - cách trung tâm 7,8 km",2849260,0,https://www.agoda.com//vi-vn/the-nature-villas-resort/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.6,75,0 ,//pix8.agoda.net/hotelImages/281223/-1/170c97a1675bd5af9717b9646ab0adf8.png?ca=29&ce=0&s=450x450
908594,Mangala Zen Garden & Luxury Apartments,4.5,"Hòa Hải, Đà Nẵng - cách trung tâm 11,0 km",479967,235008,https://www.agoda.com//vi-vn/mangala-zen-garden-luxury-apartments/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=-1&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.5,387,0 ,//pix8.agoda.net/hotelImages/908/908594/908594_17091115000056214555.jpg?ca=6&ce=1&s=450x450
7395755,IBIZA Riverfront Hotel Da Nang,4.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,7 km",200000,32903,"https://www.agoda.com//vi-vn/ibiza-riverfront-hotel-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=4,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.6,863,0 ,//pix8.agoda.net/hotelImages/7395755/-1/471bfd680778e0251aec5139bb587056.jpg?ca=27&ce=0&s=450x450
4947690,Vinpearl Da Nang Riverfront,5.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 0,4 km",323856,259259,https://www.agoda.com//vi-vn/vinpearl-condotel-riverfront-da-nang/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Trên cả tuyệt vời ,9,468,0 ,//pix8.agoda.net/hotelImages/4947690/-1/2c69c459cb4dfcff6d32fb2db0343bb6.jpg?ca=0&ce=1&s=450x450
15949242,Canvas Danang Beach Hotel,4.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",1764999,999999,https://www.agoda.com//vi-vn/canvas-danang-beach-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Trên cả tuyệt vời ,9.3,77,0 ,//pix8.agoda.net/hotelImages/15949242/-1/c0c931e1ad3bcc274825acbf4c2b87e4.jpg?ca=12&ce=1&s=450x450
399935,Novotel Danang Premier Han River,5.0,"Hải Châu, Đà Nẵng - cách trung tâm 0,6 km",246098,136000,https://www.agoda.com//vi-vn/novotel-danang-premier-han-river/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.7,2078,0 ,//pix8.agoda.net/hotelImages/5260662/0/e4219dbb1376c686e98e53de6dde87b3.jpg?ca=23&ce=0&s=450x450
861432,Diamond Sea Hotel,4.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 2,1 km",258557,64639,https://www.agoda.com//vi-vn/diamond-sea-hotel/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1,Tuyệt vời ,8.6,3695,0 ,//pix8.agoda.net/hotelImages/861432/-1/1c1abb90c28013840d46e9ef77ced95f.jpg?ca=12&ce=1&s=450x450
4858029,Biệt thự Fanta Suite (Fanta Suite Villa),4.0,"Phước Mỹ, Đà Nẵng - cách trung tâm 1,9 km",180000,54415,"https://www.agoda.com//vi-vn/fanta-suite-villa/hotel/da-nang-vn.html?finalPriceView=1&isShowMobileAppPrice=false&cid=-1&numberOfBedrooms=&familyMode=false&adults=1&children=0&rooms=1&maxRooms=0&checkIn=2022-05-28&isCalendarCallout=false&childAges=&numberOfGuest=0&missingChildAges=false&travellerType=-1&showReviewSubmissionEntry=false&currencyCode=VND&isFreeOccSearch=false&flexibleDateSearchCriteria=[object Object]&isCityHaveAsq=false&tspTypes=17,16&los=1&searchrequestid=c3590011-1df4-40bc-9f9b-f0701917bcb1",Tuyệt vời ,8.1,284,0 ,//pix8.agoda.net/hotelImages/485/4858029/4858029_18041617110063435772.jpg?ca=0&ce=1&s=450x450
